CustomerID,Total_Revenue,Average_Order_Value,Total_Orders,Total_Products,Total_Items,Active_days
13121,283.73,5.674600000000001,1,50,252,0
13122,922.39,16.77072727272727,2,54,585,146
13124,3756.33,16.920405405405404,3,186,2119,269
13126,2099.64,14.997428571428571,8,124,2143,361
13127,259.17,17.278000000000002,1,15,127,0
13130,64.0,32.0,1,2,32,0
13131,1073.3,24.393181818181816,3,30,447,164
13132,77.3,25.766666666666666,1,3,20,0
13133,109.8,15.685714285714285,2,7,32,30
13134,1793.58,18.301836734693875,4,94,1059,154
13135,3096.0,3096.0,1,1,4300,0
13136,2607.61,20.53236220472441,5,97,1328,156
13137,3603.29,5.244963609898107,8,350,2204,298
13138,962.39,15.276031746031746,6,31,473,350
13139,5064.94,29.79376470588235,7,133,2425,243
13140,422.47,9.388222222222224,3,40,185,258
13141,2388.75,17.694444444444443,5,113,1548,230
13142,307.09000000000003,13.351739130434783,1,23,258,0
13144,110.95,36.983333333333334,1,3,21,0
13145,618.52,103.08666666666666,4,5,145,332
13146,228.91,13.465294117647058,1,16,154,0
13147,712.8,178.2,4,1,144,89
13148,3683.26,11.805320512820513,12,229,1965,335
13149,1676.06,19.48906976744186,4,75,1280,274
13151,1257.8700000000001,16.998243243243245,1,73,363,0
13153,486.22,32.41466666666667,1,15,418,0
13155,971.76,11.432470588235294,4,67,497,335
13157,1741.22,20.014022988505747,4,70,1439,248
13158,1201.06,15.203291139240505,4,60,784,224
13159,1429.35,11.911249999999999,4,113,1058,106
13160,91.8,22.95,1,4,56,0
13161,112.75,14.09375,1,8,29,0
13162,1688.29,21.370759493670885,4,73,1713,212
13165,1021.48,24.32095238095238,2,40,1376,305
13166,417.2,10.175609756097561,1,39,216,0
13167,791.33,12.174307692307693,4,52,785,125
13168,1299.59,10.314206349206348,4,103,670,281
13169,712.88,54.83692307692308,2,11,272,188
13170,108.81,3.6270000000000002,1,29,141,0
13171,468.41,10.182826086956522,3,37,229,277
13173,353.65000000000003,8.224418604651163,2,41,277,363
13174,2742.82,9.361160409556314,3,228,1352,352
13176,481.49,7.186417910447761,1,66,448,0
13177,282.45,16.61470588235294,1,17,91,0
13178,5725.47,21.60554716981132,11,102,3570,334
13182,121.18,11.016363636363637,1,11,201,0
13183,3957.78,42.10404255319149,9,51,2208,326
13184,1668.95,9.323743016759776,10,139,1662,275
13185,71.4,71.4,1,1,12,0
13186,1575.89,19.947974683544306,3,69,820,89
13187,236.02,6.378918918918919,1,37,95,0
13188,114.6,57.3,1,2,25,0
13189,260.68,8.988965517241379,2,29,842,96
13192,911.94,14.475238095238096,2,57,595,109
13193,112.08,4.4832,1,22,46,0
13194,60.7,20.233333333333334,1,3,26,0
13196,1797.78,16.343454545454545,4,98,1224,250
13198,3401.2400000000002,15.049734513274338,6,199,2648,351
13199,9817.12,82.49680672268909,38,50,6176,363
13200,870.09,18.915,4,42,516,107
13203,869.46,15.253684210526316,4,56,800,232
13207,250.26000000000002,31.282500000000002,2,7,130,135
13208,1217.65,8.227364864864866,6,124,803,250
13209,5891.61,18.35392523364486,8,259,4253,331
13210,353.48,16.067272727272726,1,22,316,0
13211,1095.42,19.916727272727275,3,45,834,350
13212,786.83,5.580354609929079,3,128,309,41
13213,1520.58,16.895333333333333,5,82,1360,142
13216,333.74,66.748,1,5,297,0
13217,533.98,133.495,3,3,262,34
13218,62.63999999999999,12.527999999999999,1,5,88,0
13220,819.2900000000001,39.01380952380953,4,18,196,158
13221,847.41,12.839545454545455,2,62,244,119
13223,163.2,32.64,2,5,88,31
13224,2155.95,19.9625,2,102,1518,91
13225,6463.84,201.995,7,23,3416,358
13226,108.21000000000001,6.7631250000000005,1,16,80,0
13227,257.7,28.633333333333333,1,9,99,0
13228,358.0,179.0,1,2,200,0
13229,160.95,16.095,1,10,63,0
13230,2755.63,4.69442930153322,14,396,1638,360
13232,1328.35,6.575990099009901,7,147,773,230
13233,605.12,14.072558139534884,2,43,1004,261
13235,1031.07,17.77706896551724,1,53,441,0
13236,744.85,20.69027777777778,2,34,416,82
13238,700.73,22.604193548387098,4,21,298,343
13239,329.56,15.693333333333333,1,21,327,0
13240,663.65,9.905223880597015,4,59,298,269
13242,270.40000000000003,20.800000000000004,3,12,130,101
13243,585.12,10.265263157894736,1,56,232,0
13244,121.74000000000001,4.508888888888889,1,27,38,0
13245,430.5,26.90625,1,16,125,0
13246,1961.52,14.422941176470587,6,110,1587,312
13247,501.12,20.0448,4,18,328,64
13248,465.68,17.91076923076923,2,25,305,64
13249,711.41,30.93086956521739,3,21,546,168
13253,1030.4,28.622222222222224,2,35,1572,182
13255,399.51,30.73153846153846,2,13,177,364
13258,672.83,18.689722222222223,3,28,282,193
13259,283.18,3.4960493827160493,1,77,126,0
13260,557.62,69.7025,1,8,142,0
13261,944.1,104.9,2,8,210,17
13262,200.29,18.208181818181817,1,11,125,0
13263,7436.93,4.46126574685063,35,454,4768,323
13265,2092.66,23.251777777777775,5,66,1740,220
13266,3834.2599999999998,20.504064171122995,12,82,4428,245
13267,4521.49,21.428862559241704,19,93,1969,364
13268,3174.75,7.331986143187067,11,259,3624,249
13269,5343.28,16.96279365079365,15,180,3513,368
13270,590.0,590.0,1,1,200,0
13271,211.49,2.430919540229885,1,79,240,0
13272,276.56,18.437333333333335,2,15,96,58
13273,138.98,8.68625,1,16,153,0
13276,590.9300000000001,19.69766666666667,2,30,161,36
13277,258.4,32.3,4,5,176,117
13278,542.73,11.798478260869565,1,46,537,0
13279,137.75,15.305555555555555,1,9,73,0
13280,798.46,9.737317073170733,3,67,518,214
13282,1132.14,30.59837837837838,3,29,307,202
13283,93.66,13.379999999999999,2,7,90,125
13284,201.19,15.476153846153846,1,13,91,0
13285,2709.12,14.487272727272726,4,160,2051,266
13291,361.11,8.597857142857142,1,41,233,0
13292,578.9399999999999,18.67548387096774,2,29,347,245
13294,873.74,16.18037037037037,2,48,453,59
13295,201.20000000000002,20.12,1,10,82,0
13296,87.4,17.48,1,5,78,0
13297,2089.85,35.421186440677964,4,53,963,59
13298,360.0,180.0,1,2,96,0
13299,142.5,28.5,1,5,30,0
13300,371.89,18.5945,1,20,203,0
13301,618.09,7.630740740740741,4,75,345,188
13302,63.75,63.75,1,1,5,0
13304,300.42,14.305714285714286,1,21,238,0
13305,2000.86,24.701975308641973,10,50,1232,368
13307,15.0,15.0,1,1,4,0
13308,1385.51,25.657592592592593,3,49,843,180
13309,1456.79,13.614859813084111,5,83,1544,301
13310,1132.03,15.722638888888888,3,66,587,296
13311,598.57,23.02192307692308,2,26,305,145
13313,1555.3200000000002,19.94,5,48,851,317
13314,775.94,12.515161290322581,3,55,560,72
13316,5732.93,66.66197674418605,4,66,5508,217
13317,2273.68,18.336129032258064,6,101,1035,292
13318,640.76,32.038,3,14,304,36
13319,10845.550000000001,22.784768907563027,26,220,4724,360
13320,1532.2,14.592380952380953,4,78,1086,135
13321,567.36,51.57818181818182,2,10,372,14
13322,199.48000000000002,7.9792000000000005,1,25,117,0
13323,787.85,37.516666666666666,5,6,175,81
13324,7121.95,94.95933333333333,10,25,5205,324
13325,675.3,56.275,1,12,240,0
13327,3627.77,33.59046296296296,8,76,1600,326
13328,1308.48,76.96941176470588,1,17,680,0
13329,789.0,46.411764705882355,2,16,463,335
13330,1140.93,21.526981132075473,3,38,751,223
13332,350.9,16.70952380952381,1,21,179,0
13334,3502.32,13.216301886792454,3,209,1764,223
13336,795.12,15.590588235294117,1,51,559,0
13338,487.02,25.632631578947368,1,19,256,0
13339,860.12,15.928148148148148,1,54,326,0
13340,10736.48,80.12298507462687,7,128,5770,231
13341,775.85,18.472619047619048,1,42,301,0
13343,353.43,18.60157894736842,1,19,135,0
13344,2511.69,21.6525,3,115,952,209
13345,389.5,19.475,1,20,141,0
13347,341.35999999999996,42.669999999999995,1,8,205,0
13348,233.76000000000002,16.697142857142858,1,14,136,0
13349,247.32,15.4575,1,16,225,0
13350,979.12,24.478,2,36,287,63
13351,373.94,23.37125,1,16,117,0
13352,397.97999999999996,16.5825,1,24,321,0
13354,743.53,14.579019607843136,1,51,604,0
13355,674.7,21.084375,1,32,314,0
13356,768.24,18.291428571428572,1,42,325,0
13357,609.4,6.847191011235955,1,85,321,0
13358,439.03,15.138965517241378,1,29,285,0
13359,439.56,19.11130434782609,1,23,161,0
13362,3090.7400000000002,18.618915662650604,4,128,1382,278
13363,992.5,16.541666666666668,2,47,710,26
13364,134.96,13.496,1,10,71,0
13365,2225.37,17.385703125,2,122,1247,184
13366,56.16,56.16,1,1,144,0
13368,623.4,21.49655172413793,2,29,327,80
13369,308.28000000000003,22.020000000000003,1,14,149,0
13370,754.87,19.355641025641027,1,39,343,0
13372,378.64,16.46260869565217,1,23,159,0
13373,3312.25,20.963607594936708,3,135,1651,215
13375,778.65,21.044594594594592,1,37,442,0
13376,1019.76,19.240754716981133,3,45,493,135
13379,572.56,5.902680412371134,3,85,601,110
13381,3639.31,21.15877906976744,6,79,2029,267
13382,222.99,14.866000000000001,1,15,131,0
13384,4151.93,27.315328947368425,7,126,2422,147
13385,534.57,15.273428571428573,1,35,281,0
13388,677.1,19.345714285714287,2,35,282,0
13389,797.96,15.646274509803922,3,50,429,221
13390,544.08,41.8523076923077,1,13,224,0
13391,59.8,59.8,1,1,4,0
13394,2520.02,16.258193548387098,8,124,2392,308
13395,307.72,14.653333333333334,1,21,336,0
13396,1360.99,31.65093023255814,2,42,600,290
13397,1544.13,40.635000000000005,5,28,430,266
13398,457.34,17.59,1,26,281,0
13402,621.23,15.92897435897436,2,32,479,244
13403,75.0,25.0,1,3,44,0
13404,252.49,22.953636363636363,2,11,111,211
13405,572.451,21.201888888888888,3,25,165,243
13408,28117.04,58.82225941422595,62,242,16232,371
13410,1003.06,35.82357142857143,5,15,518,267
13411,213.55,11.863888888888889,1,17,72,0
13414,1390.5,57.9375,3,23,1574,162
13416,712.5,37.5,2,11,142,37
13417,640.83,22.886785714285715,2,26,162,200
13418,6127.43,20.156019736842108,18,225,3918,360
13419,221.06,13.81625,1,16,275,0
13420,159.85,19.98125,2,8,101,20
13421,1833.71,17.977549019607842,2,88,1128,249
13422,2626.3,20.67952755905512,1,127,1326,0
13425,1624.21,20.823205128205128,3,68,1123,186
13426,3641.32,23.193121019108283,10,103,2245,358
13427,582.6,20.089655172413792,3,25,545,195
13428,201.78,2.8419718309859157,1,70,151,0
13429,1006.8,15.02686567164179,4,55,1390,64
13430,679.4499999999999,13.866326530612243,2,48,751,67
13431,1269.1,27.589130434782607,2,44,672,21
13434,534.24,53.424,2,9,300,22
13435,3809.89,37.72168316831683,7,69,2129,183
13436,196.89,16.4075,1,12,76,0
13437,3408.06,20.40754491017964,7,143,1283,175
13439,283.71,5.253888888888889,1,54,242,0
13441,296.64,22.818461538461538,1,13,204,0
13447,1129.14,19.137966101694918,3,55,584,12
13448,3534.69,18.22005154639175,6,138,1648,357
13449,291.88,15.362105263157895,1,19,222,0
13450,2043.72,28.784788732394368,6,32,1982,191
13451,2898.2599999999998,6.693441108545034,5,318,2128,308
13452,590.0,295.0,2,1,2,11
13453,356.97999999999996,20.998823529411762,2,16,134,123
13455,1058.34,23.007391304347824,2,43,354,341
13456,1766.72,28.043174603174602,6,43,765,189
13458,9646.57,25.252801047120418,14,246,5508,352
13460,183.44,10.790588235294118,2,16,286,20
13461,1445.0,53.51851851851852,3,15,1170,124
13462,151.5,16.833333333333332,1,9,62,0
13464,674.68,16.45560975609756,1,41,403,0
13466,307.90000000000003,18.111764705882354,1,17,259,0
13467,1071.91,10.937857142857144,2,89,580,25
13468,5704.97,18.89062913907285,37,186,2589,371
13470,165.0,16.5,2,7,100,15
13471,2501.84,9.84976377952756,4,214,1583,46
13473,422.64,20.125714285714285,2,21,266,272
13474,226.84,3.658709677419355,1,57,129,0
13475,1431.78,16.648604651162792,4,64,1012,107
13476,1238.47,21.352931034482758,2,56,417,102
13477,1454.58,18.41240506329114,6,57,1021,253
13479,300.95,20.063333333333333,2,14,134,33
13481,1804.56,16.55559633027523,5,99,1142,211
13482,184.64,16.785454545454545,1,11,116,0
13483,140.34,14.034,1,10,160,0
13484,313.8,39.225,1,8,44,0
13485,454.24,19.749565217391304,1,23,277,0
13486,1122.41,16.2668115942029,3,69,669,76
13487,575.4,16.923529411764704,3,26,265,295
13488,8968.31,21.25191943127962,13,276,4518,350
13489,449.52,32.10857142857143,4,11,560,189
13491,1215.82,14.137441860465115,10,73,903,320
13492,1269.84,25.3968,3,38,408,78
13493,618.63,77.32875,2,6,380,11
13494,316.26000000000005,17.570000000000004,1,18,162,0
13495,2044.87,42.60145833333333,5,35,829,360
13496,653.33,18.66657142857143,2,29,341,349
13497,348.05,18.318421052631578,2,19,163,85
13499,1159.1100000000001,27.597857142857144,5,31,1365,252
13500,1166.77,17.950307692307693,3,60,609,99
13501,1340.32,25.775384615384613,1,52,560,0
13502,292.0,16.22222222222222,3,17,264,307
13503,216.85,12.755882352941176,1,17,248,0
13504,295.93,13.451363636363636,1,22,178,0
13505,4393.63,20.435488372093022,4,182,2486,159
13506,458.52,17.635384615384616,2,26,324,53
13507,2479.16,15.303456790123455,4,147,1597,142
13508,110.97,9.2475,1,12,24,0
13509,979.72,22.266363636363636,7,28,1106,275
13510,1791.56,15.578782608695652,4,87,1386,182
13512,251.21,16.747333333333334,1,15,143,0
13513,205.1,20.509999999999998,1,10,109,0
13514,152.20000000000002,38.050000000000004,1,4,40,0
13515,891.12,15.103728813559322,4,50,681,175
13516,1389.41,31.5775,3,43,985,217
13517,2128.42,15.09517730496454,3,125,1369,120
13518,627.16,17.42111111111111,1,36,382,0
13519,122.75,15.34375,1,8,23,0
13520,3624.35,38.97150537634408,6,51,1649,312
13521,1071.73,2.5639473684210525,3,313,718,8
13522,125.80000000000001,25.160000000000004,1,5,44,0
13523,3964.88,23.051627906976744,5,158,1752,333
13524,680.1800000000001,25.191851851851855,5,17,324,179
13525,628.78,104.79666666666667,2,5,394,233
13527,2242.36,10.333456221198157,7,154,1683,293
13529,307.76,20.517333333333333,2,15,74,125
13531,483.8,21.990909090909092,2,17,174,161
13532,210.31,3.1865151515151515,1,66,129,0
13533,269.09,3.5878666666666663,3,61,202,84
13534,5870.08,19.83135135135135,25,122,2961,355
13536,3444.39,19.35050561797753,7,91,2126,74
13538,1280.85,51.233999999999995,7,10,175,272
13539,631.34,17.063243243243242,3,36,320,223
13544,276.06,3.539230769230769,2,76,112,200
13546,621.09,6.4029896907216495,3,73,357,188
13548,678.16,5.51349593495935,2,114,436,147
13549,918.2,18.00392156862745,7,37,458,216
13551,91.80000000000001,22.950000000000003,1,4,12,0
13552,3740.07,34.31256880733945,12,83,1417,249
13555,4098.88,30.362074074074076,4,128,2636,128
13557,584.0600000000001,17.17823529411765,2,32,546,252
13558,594.52,3.517869822485207,4,123,338,62
13560,171.42000000000002,5.3568750000000005,1,32,63,0
13561,141.85999999999999,10.132857142857143,1,14,83,0
13562,1799.33,21.943048780487803,3,51,757,163
13563,777.53,15.867959183673468,2,49,209,55
13564,1724.67,21.29222222222222,3,66,636,223
13565,240.22,6.321578947368421,2,35,172,315
13566,856.84,5.0700591715976335,2,134,567,41
13568,187.05,4.3500000000000005,1,41,66,0
13569,338.62,4.286329113924051,2,74,156,350
13570,239.49,8.870000000000001,1,27,161,0
13571,2088.94,6.143941176470588,12,158,1757,240
13572,1384.25,41.946969696969695,1,32,534,0
13573,290.25,11.61,2,24,302,202
13575,732.0699999999999,15.914565217391303,5,41,449,152
13576,6717.34,53.312222222222225,18,79,2646,362
13577,1687.6000000000001,20.33253012048193,4,62,791,216
13579,467.04,20.30608695652174,2,19,176,354
13581,118.0,11.8,1,10,30,0
13583,781.03,14.736415094339621,1,53,725,0
13584,142.4,5.933333333333334,1,24,37,0
13587,712.4,89.05,1,8,180,0
13588,2478.95,14.246839080459768,9,132,2606,239
13589,379.65,18.07857142857143,2,21,114,164
13590,1981.92,22.780689655172413,6,70,1848,291
13591,1117.13,19.26086206896552,3,56,485,202
13592,247.95999999999998,15.497499999999999,4,15,84,228
13593,2011.88,15.841574803149607,5,77,719,227
13594,396.97,15.268076923076924,1,26,359,0
13596,664.11,4.548698630136986,2,133,384,7
13598,160.04,4.572571428571428,1,33,52,0
13599,5149.92,20.934634146341462,21,173,3293,365
13600,219.52,11.553684210526317,1,19,324,0
13601,693.32,7.003232323232324,2,90,548,166
13602,428.89,18.647391304347824,1,23,267,0
13603,164.34,6.086666666666667,1,27,164,0
13606,276.75,6.91875,3,40,276,282
13607,675.51,6.964020618556701,1,93,288,0
13610,1082.33,5.034093023255814,7,165,488,273
13611,1154.4,16.033333333333335,3,68,754,270
13614,1585.46,8.130564102564103,4,171,564,306
13615,417.69,18.160434782608696,1,23,189,0
13617,544.18,12.367727272727272,3,31,300,140
13618,177.34,13.641538461538461,1,13,246,0
13621,213.85,11.255263157894737,1,19,343,0
13623,727.74,9.33,5,75,286,266
13626,257.23,13.53842105263158,1,19,209,0
13627,1638.47,17.80945652173913,5,83,1269,298
13629,7792.36,132.07389830508475,11,29,4372,315
13630,2031.78,28.61661971830986,7,51,1391,280
13631,3070.42,279.1290909090909,11,6,467,167
13632,2118.93,14.613310344827585,5,121,1031,218
13634,1547.36,8.319139784946236,5,156,700,293
13635,1071.03,17.274677419354838,1,62,677,0
13636,949.12,15.065396825396826,5,57,592,248
13637,804.3,8.124242424242423,3,80,405,174
13638,122.64,15.33,1,8,93,0
13639,1033.34,25.833499999999997,1,39,800,0
13642,312.28,5.478596491228069,1,57,151,0
13643,519.44,18.551428571428573,3,24,273,154
13644,2624.26,17.974383561643837,4,144,2067,89
13645,252.1,50.42,1,5,158,0
13647,1648.1200000000001,21.12974358974359,4,67,887,225
13649,346.6,15.069565217391306,2,23,139,109
13650,1836.3400000000001,19.128541666666667,6,81,922,250
13651,94.2,15.700000000000001,2,6,33,4
13652,1095.08,17.38222222222222,3,49,578,322
13654,2707.33,16.30921686746988,6,157,2182,230
13655,932.97,16.66017857142857,2,52,605,127
13656,379.65,7.747959183673469,2,49,490,172
13657,382.14,23.88375,2,16,209,190
13658,2639.17,24.43675925925926,5,92,1019,194
13659,1563.0,15.174757281553399,2,92,882,115
13662,881.26,16.947307692307692,3,50,533,173
13663,189.47,14.574615384615385,1,13,91,0
13666,84.65,7.054166666666667,3,12,41,227
13667,299.05,3.603012048192771,1,82,149,0
13668,6309.83,13.628142548596113,21,282,3722,359
13669,218.55,24.283333333333335,2,9,237,98
13670,349.7,13.988,1,25,282,0
13672,186.39000000000001,31.065,2,4,57,30
13673,387.44,6.457333333333334,2,47,114,13
13675,486.82000000000005,19.472800000000003,2,25,330,133
13678,232.6,14.5375,1,16,924,0
13680,3719.12,19.170721649484534,4,167,1934,337
13681,827.83,14.523333333333333,4,38,360,137
13682,59.5,19.833333333333332,1,3,10,0
13684,65.13,2.245862068965517,1,29,38,0
13685,3119.44,79.98564102564103,7,29,5056,57
13686,72.0,9.0,1,8,70,0
13689,910.0,151.66666666666666,1,6,512,0
13690,172.25,19.13888888888889,1,9,67,0
13692,1488.32,28.081509433962264,3,48,1226,211
13694,65039.62,114.50637323943663,50,369,63312,369
13695,2504.13,27.823666666666668,15,47,1603,228
13697,151.29999999999998,12.608333333333333,1,12,177,0
13699,308.58000000000004,22.041428571428575,1,14,66,0
13700,2248.63,11.590876288659794,10,139,2281,300
13703,99.5,99.5,1,1,10,0
13704,2308.06,17.224328358208954,9,111,1531,83
13705,711.86,25.423571428571428,3,25,363,366
13706,330.79,16.5395,1,20,189,0
13707,806.41,16.800208333333334,2,48,351,48
13708,285.33,5.823061224489796,1,49,301,0
13709,6307.650000000001,18.828805970149254,13,252,3508,311
13710,180.48,22.56,1,8,176,0
13711,252.06,19.38923076923077,2,11,140,0
13712,228.84,22.884,1,10,352,0
13715,1077.39,10.359519230769232,5,89,562,91
13716,138.28,6.584761904761905,1,21,138,0
13717,1445.01,14.166764705882352,6,92,1959,266
13718,306.55,25.545833333333334,2,9,173,49
13719,1041.68,17.361333333333334,5,56,609,219
13720,799.9,18.60232558139535,4,42,501,138
13721,524.14,18.719285714285714,1,28,316,0
13722,2375.41,27.945999999999998,3,75,1401,151
13723,199.85000000000002,33.30833333333334,1,6,43,0
13725,1980.56,19.043846153846154,8,95,806,258
13726,1079.66,25.70619047619048,2,39,1054,61
13727,333.48,16.674,2,19,162,4
13728,1016.14,16.12920634920635,6,39,458,273
13730,752.6,17.50232558139535,2,38,488,25
13731,610.59,16.068157894736842,2,36,278,27
13732,491.86,14.904848484848486,1,33,498,0
13735,2883.54,14.787384615384616,4,158,1128,209
13736,729.8,3.8410526315789473,2,167,496,255
13737,339.59999999999997,11.319999999999999,1,29,125,0
13739,216.9,72.3,1,3,54,0
